,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
325,CHEMBL45451,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(=O)NC1c2ccccc2C[C@H]1O,inactive,324.3760000000001,4.072600000000003,1.0,4.0,9.744727494896694
326,CHEMBL356040,CC1(C)CN=C(c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)N1,inactive,311.381,2.5197000000000003,1.0,3.0,7.301029995663981
327,CHEMBL91025,N#Cc1cccc(OCCCc2c(O)c3ccccc3oc2=O)c1,active,413.9300000000001,5.305120000000004,2.0,3.0,6.173925197299173
328,CHEMBL412672,COc1ccc(CCCCc2c(O)oc3ccccc3c2=O)cc1,active,376.89000000000004,4.147500000000003,1.0,4.0,4.0
331,CHEMBL144742,O=S(=O)(c1ccccc1)c1c(C2=NCCS2)[nH]c2ccc(Cl)cc12,active,560.6910000000003,4.212400000000004,5.0,6.0,7.779891911959945
332,CHEMBL88443,O=c1oc2ccccc2c(O)c1CCCOc1ccccc1,inactive,332.425,2.3142000000000005,1.0,4.0,5.638272163982407
334,CHEMBL298316,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,active,687.8780000000005,4.607900000000004,4.0,8.0,9.795880017344075
337,CHEMBL45474,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccc(OCCCN2CCOCC2)cc1)C(=O)NC1c2ccccc2C[C@H]1O,active,689.8500000000005,4.230400000000004,4.0,8.0,8.698970004336019
338,CHEMBL144356,O=S(=O)(c1ccccc1)c1c(-n2ccnc2)[nH]c2ccc(Cl)cc12,active,576.6900000000003,3.9180000000000033,6.0,7.0,5.622511616623867
339,CHEMBL439641,CC(=O)N[C@H]1CCCC[C@@H]1NC(=O)[C@H](Cc1ccccc1)CC(O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCCC[C@@H]1NC(C)=O,active,758.9639999999999,5.350100000000003,5.0,7.0,5.522878745280337
341,CHEMBL295470,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)cc1)[C@@H](O)C[C@@H](Cc1ccc(O)cc1)C(=O)NC1c2ccccc2C[C@H]1O,active,673.8510000000002,4.217800000000003,4.0,8.0,9.823908740944319
342,CHEMBL156839,O=C(N[C@H]1CCCC[C@@H]1NC(=O)[C@H](Cc1ccccc1)CC(O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCCC[C@@H]1NC(=O)c1ccncc1)c1ccncc1,active,560.6910000000003,4.212400000000004,5.0,6.0,6.455931955649724
343,CHEMBL313167,O=c1oc2ccccc2c(O)c1CCCOCc1ccccc1,active,618.7270000000003,3.9702000000000024,5.0,7.0,4.42021640338319
345,CHEMBL297045,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)cc1)[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,active,721.9170000000004,3.616000000000002,4.0,9.0,9.455931955649724
346,CHEMBL295414,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(Cc1ccc(OCC(=O)O)cc1)C(=O)NC1c2ccccc2C[C@H]1O,active,687.8340000000004,3.744400000000002,4.0,8.0,10.397940008672037
349,CHEMBL297673,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccc(OCC(=O)N2CCOCC2)cc1)C(=O)NC1c2ccccc2C[C@H]1O,active,544.6920000000002,4.506800000000005,4.0,5.0,9.698970004336019
351,CHEMBL89631,COc1ccccc1OCCCc1c(O)oc2ccccc2c1=O,active,803.01,3.9288000000000056,4.0,11.0,4.356547323513812
352,CHEMBL296115,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,active,385.8760000000001,4.6610400000000025,2.0,3.0,9.455931955649724
355,CHEMBL148372,Cc1nc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)[nH]c1C,active,859.0839999999998,7.656500000000007,5.0,7.0,8.292429823902063
356,CHEMBL89376,O=c1c(CC/C(=N/O)c2ccccc2)c(O)oc2ccccc12,active,758.9639999999999,5.350100000000003,5.0,7.0,4.1487416512809245
357,CHEMBL92171,Nc1cccc(OCCCc2c(O)oc3ccccc3c2=O)c1,active,411.91400000000016,4.923000000000003,2.0,3.0,5.1938200260161125
361,CHEMBL314852,O=c1c(CCCOc2cccc(CO)c2)c(O)oc2ccccc12,inactive,297.354,2.4788000000000006,1.0,3.0,5.638272163982407
362,CHEMBL327912,O=c1oc2ccccc2c(O)c1CCCOc1cccc(Cl)c1,active,758.9639999999999,5.350100000000003,5.0,7.0,5.853871964321762
363,CHEMBL91457,O=c1oc2ccccc2c(O)c1CCCOC1CCCCC1,active,340.37500000000006,3.7782000000000027,2.0,5.0,4.494850021680094
364,CHEMBL39772,O=C(CCc1ccccc1)NCC(=O)OCc1ccccc1,inactive,310.34899999999993,3.9003000000000023,1.0,4.0,2.5228787452803374
365,CHEMBL345630,O=C(N[C@H]1CCCC[C@@H]1NC(=O)[C@H](Cc1ccccc1)CC(O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCCC[C@@H]1NC(=O)c1cccnc1)c1cccnc1,active,604.7440000000004,3.8779000000000026,5.0,7.0,6.221848749616356
366,CHEMBL313250,COc1ccccc1CCCCc1c(O)oc2cc(O)ccc2c1=O,active,389.88900000000007,4.359800000000001,2.0,5.0,6.2839966563652006
368,CHEMBL295549,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccc(OCCO)cc1)C(=O)NC1c2ccccc2C[C@H]1O,active,371.84900000000005,4.352620000000003,2.0,3.0,10.045757490560675
369,CHEMBL558604,Nc1nc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)cs1,active,705.9180000000005,3.9499000000000026,4.0,8.0,7.698970004336019
372,CHEMBL295442,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccc(OCCN2CC[S+]([O-])CC2)cc1)C(=O)NC1c2ccccc2C[C@H]1O,active,859.0839999999998,7.656500000000007,5.0,7.0,10.154901959985743
374,CHEMBL328732,CCOC(=O)c1cccc(OCCCc2c(O)oc3ccccc3c2=O)c1,inactive,346.45200000000006,2.3551,1.0,4.0,5.853871964321762
375,CHEMBL345868,O=C(N[C@H]1CCCC[C@@H]1NC(=O)[C@H](Cc1ccccc1)CC(O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCCC[C@@H]1NC(=O)c1ccc2ccccc2n1)c1ccc2ccccc2n1,inactive,346.45200000000006,2.3551,1.0,4.0,7.3979400086720375
376,CHEMBL313331,O=c1oc2ccccc2c(O)c1CCCN(Cc1ccccc1)c1ccccc1,active,671.8790000000005,5.371500000000006,4.0,7.0,4.886056647693163
377,CHEMBL1627195,COC(=O)[C@H](Cc1ccccc1)N=[S+](N)([O-])CCc1ccccc1,active,657.8520000000004,4.981400000000005,4.0,7.0,3.0
378,CHEMBL1627195,COC(=O)[C@H](Cc1ccccc1)N=[S+](N)([O-])CCc1ccccc1,active,673.8510000000005,4.217800000000004,4.0,8.0,2.3010299956639813
379,CHEMBL291203,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccc(OCCN2CCCCC2)cc1)C(=O)NC1c2ccccc2C[C@H]1O,active,761.9650000000001,3.207500000000006,7.0,9.0,8.795880017344075
380,CHEMBL295609,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccc(OCCN2CCCC2)cc1)C(=O)NC1c2ccccc2C[C@H]1O,active,474.6020000000002,1.6723,5.0,6.0,8.744727494896694
381,CHEMBL2062158,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccc(OCCN2CCOCC2)cc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,active,752.9100000000001,1.5543000000000082,6.0,10.0,9.346787486224656
382,CHEMBL3350207,CC[C@H](C)[C@H](NC(=O)[C@@H](C(C)C)C(O)C(O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)COc1ccccc1)C(=O)NCc1ccccn1,active,619.8320000000002,3.5538000000000016,4.0,7.0,8.346980548900387
383,CHEMBL3350213,CC[C@H](C)CNC(=O)[C@@H](C(C)C)C(O)C(O)[C@H](Cc1c[nH]cn1)NC(=O)COc1ccccc1,active,785.9870000000001,3.8265000000000065,7.0,9.0,6.091997798827446
386,CHEMBL3350200,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)C(O)C(O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)COc1cccc2ccccc12)C(=O)NCc1ccccn1,active,595.6970000000001,1.150900000000005,5.0,7.0,7.802995271976954
387,CHEMBL3350202,CC[C@H](C)[C@H](NC(=O)[C@H](C(C)C)C(O)(S)C(O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccccn1,active,582.6980000000002,2.0513000000000012,4.0,8.0,5.949001920826616
388,CHEMBL3350198,CC[C@H](C)[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)O,active,645.7570000000002,1.5729000000000037,5.0,7.0,4.9210001097592295
389,CHEMBL3349847,CC(C)(C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1,active,644.8169999999999,3.687400000000004,5.0,6.0,8.131003097512865
390,CHEMBL113062,CC(C)(C)OC(=O)[C@@H]1CCCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1,active,582.6980000000002,2.0513000000000012,4.0,8.0,6.522994572586506
391,CHEMBL334985,CC(C)(C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)COc1ccc2ccccc2c1,active,800.9540000000001,2.141000000000009,6.0,10.0,8.886056647693163
392,CHEMBL129565,CC(C)(C)N(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)C(=O)NCC1CCCCC1,active,603.7630000000001,5.358100000000006,3.0,4.0,8.301029995663981
393,CHEMBL337040,CC(C)(C)OC(=O)[C@@H]1CCCN1CC(O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1,active,771.96,3.436400000000006,7.0,9.0,6.853996066189131
394,CHEMBL3349496,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)OC,active,555.6760000000003,1.9327000000000016,5.0,6.0,8.398048595866479
395,CHEMBL120090,CC(C)(C)NC(=O)c1ccccc1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(C(=O)N2CCc3ccccc3C2)c1,active,609.7270000000002,3.0680000000000005,5.0,6.0,7.301029995663981
396,CHEMBL3350206,CC[C@H](C)[C@H](NC(=O)[C@@H](C(C)C)C(O)C(O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)COc1cccc2ccccc12)C(=O)NCc1ccccn1,active,569.7030000000003,2.321200000000002,5.0,6.0,7.950007143079858
397,CHEMBL337679,CCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1)C(=O)NCC(C)C,active,544.6920000000002,4.506800000000005,4.0,5.0,6.480999396660359
398,CHEMBL282787,CC(C)(C)NC(=O)c1ccccc1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,active,616.7630000000001,2.066200000000001,5.0,7.0,8.823908740944319
399,CHEMBL335881,CC(C)CNC(=O)N(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1)C(C)C,active,812.0250000000001,4.360700000000006,7.0,9.0,6.584993246046173
400,CHEMBL296115,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,active,618.7790000000001,3.153200000000002,5.0,6.0,9.522878745280337
401,CHEMBL132777,CC(C)(C)NC(=O)C1CCCCN1C[C@H](O)[C@H](Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,active,544.6920000000002,4.506800000000005,4.0,5.0,8.698970004336019
402,CHEMBL3350196,CC[C@H](C)[C@H](NC(=O)[C@@H](C(C)C)C(O)C(O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)COc1cccc2ccccc12)C(=O)NCc1ccccn1,active,861.0509999999998,-1.227999999999995,9.0,12.0,8.744968836654449
403,CHEMBL132432,CC(C)CCNC(=O)N(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)C(C)(C)C,active,719.9230000000001,7.231700000000007,4.0,8.0,8.523023534240473
404,CHEMBL135948,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,active,718.8929999999999,1.1526000000000087,6.0,10.0,6.598996020100517
405,CHEMBL3350215,COC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(C)=O)C(C)C,active,613.8030000000003,2.8669000000000016,4.0,7.0,8.469032318428084
406,CHEMBL431534,CC(C)C[C@@]1(C2=C(O)[C@](Cc3ccccc3)(C[C@H](O)[C@@H](CC(=O)OC(C)(C)C)Cc3ccccc3)N=C2)N=CC([C@@H](Cc2ccccc2)C(N)=O)=C1O,active,581.7140000000003,1.6243000000000039,5.0,7.0,8.0
407,CHEMBL3350214,COC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OC(C)(C)C)C(C)C,active,608.7400000000001,1.752300000000002,6.0,8.0,6.071000242946834
409,CHEMBL3085516,CC(C)(C)NC(=O)[C@@H]1CCCN1C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1,active,595.696,4.269000000000003,4.0,7.0,6.678008252452735
410,CHEMBL3350209,CC[C@H](C)[C@H](NC(=O)[C@@H](C(C)C)C(O)C(O)[C@H](Cc1c[nH]cn1)NC(=O)COc1ccccc1)C(=O)NCc1ccccn1,active,630.7860000000002,3.3535000000000004,4.0,6.0,7.950007143079858
412,CHEMBL300812,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)C[C@]1(Cc2ccccc2)N=CC(C2CNC(=O)c3ccccc32)=C1O)O[C@H]1CCOC1,active,866.117,5.675100000000005,7.0,9.0,8.244125144327509
413,CHEMBL335391,CC(C)[C@H](NC(=O)COc1cccc2ccccc12)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CCC[C@H]1C(=O)NC(C)(C)C,active,623.795,3.6356000000000037,5.0,6.0,8.721017883134557
414,CHEMBL274071,C[C@H](NC(=O)N(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1)C(C)(C)C)c1ccccc1,active,690.8389999999998,-0.7309999999999899,7.0,10.0,5.29299989005351
415,CHEMBL3350203,CC[C@H](C)[C@H](NC(=O)[C@@H](CC1CCCCC1)C(O)C(O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)COc1cccc2ccccc12)C(=O)NCc1ccccn1,active,733.9060000000002,6.2221000000000055,4.0,9.0,7.232992636050196
416,CHEMBL132036,CC(C)(C)N(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1)C(=O)NCC1CCCCC1,active,617.7900000000002,5.6665200000000056,3.0,4.0,7.537003387971944
417,CHEMBL131802,CC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CCC[C@H]1C(=O)OC(C)(C)C,active,678.918,5.690920000000006,3.0,5.0,7.853871964321762
419,CHEMBL163616,Cc1ccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)Cc2ccccc2C(=O)NC(C)(C)C)cc1C(=O)N1CCc2ccccc2C1,active,663.8160000000001,2.567200000000004,5.0,7.0,6.173925197299173
420,CHEMBL3706748,Cc1ccc(C(=O)N2CCc3ccccc3C2)cc1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,active,617.7900000000002,5.6665200000000056,3.0,4.0,7.860120913598763
421,CHEMBL337061,CCC(C)(NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@@H](N)CC(C)C)C(C)C)C(C)C)C(=O)O,active,667.8950000000001,5.159620000000005,3.0,6.0,4.9210001097592295
422,CHEMBL132945,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1,active,604.6470000000002,6.867000000000005,2.0,7.0,7.075979299525932
423,CHEMBL163563,Cc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)Cc2ccccc2C(=O)NC(C)(C)C)cc(C(=O)N2CCc3ccccc3C2)c1,active,854.0209999999998,4.219700000000003,7.0,9.0,6.301029995663981
424,CHEMBL163243,Cc1ccc(C(=O)N(C)Cc2ccccn2)cc1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,active,604.7520000000001,2.7631000000000023,5.0,6.0,8.065501548756432
425,CHEMBL420235,CCC[C@]1(CCc2ccccc2)OC(=O)C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)=C(O)O1,active,595.7410000000001,2.0144000000000033,5.0,7.0,7.301029995663981
426,CHEMBL3350218,CC[C@H](C)[C@H](NC(=O)[C@@H](Cc1ccccc1)[C@@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)COc1cccc2ccccc12)C(=O)NCc1ccccn1,active,614.8720000000004,4.6483000000000025,5.0,6.0,7.568958054664114
427,CHEMBL335093,CC(C)CNC(=O)N(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)C(C)(C)C,active,752.9100000000001,1.5543000000000082,6.0,10.0,8.220981028085129
428,CHEMBL93082,CC(C)(C)NC(=O)[C@@H]1CCCCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1,active,568.7140000000004,5.452200000000006,4.0,6.0,7.744968836654449
429,CHEMBL3085517,CC[C@H](C)[C@H](NC(=O)[C@@H](C(C)C)C(O)C(O)[C@H](CC1CCCCC1)NC(=O)CC1CCCCC1)C(=O)NCc1ccccn1,active,604.6470000000002,6.867000000000005,2.0,7.0,7.3049563411787055
430,CHEMBL1790971,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1CC(O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1)C(=O)N[C@H](C(=O)OC)C(C)C,active,835.06,3.340200000000009,8.0,10.0,6.499996931948306
431,CHEMBL291974,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@]1(Cc2ccccc2)N=CC(C2c3ccccc3C[C@H]2O)=C1O,active,684.883,1.0872000000000077,8.0,9.0,7.924453038607469
432,CHEMBL88964,CCCC1(CCc2ccccc2)OC(=O)C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)=C(O)O1,active,582.697,4.442600000000003,4.0,7.0,8.0
433,CHEMBL3350204,CC[C@H](C)[C@H](NC(=O)[C@@H](C(C)C)C(O)C(O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccccn1,active,582.697,4.442600000000003,4.0,7.0,7.201004265556119
435,CHEMBL293808,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)C[C@]1(Cc2ccccc2)N=CC(C2c3ccccc3C[C@H]2O)=C1O)O[C@H]1CCOC1,active,536.6500000000002,5.848200000000005,2.0,7.0,8.698970004336019
436,CHEMBL293808,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)C[C@]1(Cc2ccccc2)N=CC(C2c3ccccc3C[C@H]2O)=C1O)O[C@H]1CCOC1,active,581.6470000000002,5.756400000000005,2.0,9.0,6.889410289700751
437,CHEMBL435001,CC(C)(C)OC(=O)[C@@H]1CCCN1C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,active,580.7260000000002,2.9315000000000015,4.0,6.0,5.186999793145495
438,CHEMBL90449,CCCC1(CCc2ccccc2)OC(=O)C(C(CC)c2cccc(NS(=O)(=O)c3ccccn3)c2)=C(O)O1,active,671.8790000000001,4.930700000000003,4.0,6.0,7.886056647693163
439,CHEMBL87806,CCCC1(CCc2ccccc2)OC(=O)C(C(CC)c2cccc(NS(=O)(=O)c3ccc([N+](=O)[O-])cn3)c2)=C(O)O1,active,560.6720000000003,6.324880000000006,2.0,7.0,7.187086643357144
440,CHEMBL3349662,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CCC[C@H]1C(=O)NC(C)(C)C,active,609.7240000000002,1.5410000000000046,5.0,7.0,8.367036831832738
442,CHEMBL89038,CCCC1(CCc2ccccc2)OC(=O)C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C#N)cc3)c2)=C(O)O1,active,617.7470000000003,3.255500000000003,5.0,6.0,7.823908740944319
443,CHEMBL3085514,CC(C)(C)NC(=O)[C@@H]1CCCCN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1,active,558.6750000000001,3.497200000000002,4.0,6.0,7.585026652029182
444,CHEMBL335676,CC(C)(C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1,active,617.7900000000001,5.6665200000000056,3.0,4.0,5.508999901741964
445,CHEMBL134296,CC(C)(C)N(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1)C(=O)NCc1ccccc1,active,561.6600000000002,5.719880000000004,2.0,8.0,7.721017883134556
446,CHEMBL2062160,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)OC1CCOC1,active,551.6650000000002,5.430400000000003,3.0,8.0,10.522878745280337
447,CHEMBL351680,Cc1c(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)Cc2ccccc2C(=O)NC(C)(C)C)cccc1C(=O)N1CCc2ccccc2C1,active,577.7260000000002,3.0526800000000014,4.0,7.0,6.0
448,CHEMBL315121,CCCC1(CCc2ccccc2)OC(=O)C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C#N)cn3)c2)=C(O)O1,active,593.6810000000002,1.3591000000000042,4.0,7.0,8.522878745280337
449,CHEMBL312909,CCCC1(CCc2ccccc2)OC(=O)C(C(CC)c2cccc(NS(=O)(=O)c3ccc(N)cn3)c2)=C(O)O1,active,785.9870000000001,3.8265000000000065,7.0,9.0,7.886056647693163
450,CHEMBL133585,CC(C)(C)NC(=O)C1CCCCN1C[C@H](O)[C@H](Cc1ccccc1)NC(=O)C(CC#N)NC(=O)OCc1ccccc1,active,583.7300000000002,2.712900000000003,5.0,6.0,7.638083381331357
451,CHEMBL3085515,CC(C)(C)NC(=O)[C@@H]1CCCN1C(=O)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1,active,684.8380000000001,2.6190000000000033,5.0,7.0,7.698970004336019
452,CHEMBL2304142,CC[C@@H](C)[C@H](NC(=O)[C@@H](CC(C)C)C(O)C(O)[C@H](CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)COc1cccc2ccccc12)C(=O)NCc1ccccn1,active,604.7520000000002,2.764700000000003,5.0,6.0,6.305000167252905
453,CHEMBL131640,CCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1)C(=O)NCC(C)C,active,638.7690000000002,3.3073000000000032,5.0,6.0,6.025999813961353
454,CHEMBL3085513,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,active,616.7190000000002,1.202700000000003,5.0,7.0,7.568958054664114
455,CHEMBL278875,CCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)C(=O)NCC(C)C,active,826.0520000000001,4.750800000000005,7.0,9.0,6.899009476930035
456,CHEMBL133552,CC(C)(C)N(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)C(=O)NCc1ccccc1,active,569.7030000000002,2.3228000000000026,5.0,6.0,8.523023534240473
457,CHEMBL337283,CC(C)(C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,active,861.0509999999998,-1.227999999999995,9.0,12.0,8.95900230757651
458,CHEMBL3350197,CC[C@H](C)[C@H](NC(=O)[C@@H](CC(C)C)C(O)C(O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)COc1cccc2ccccc12)C(=O)NCc1ccccn1,active,690.8389999999998,-0.7309999999999899,7.0,10.0,7.950007143079858
459,CHEMBL135148,CCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1)C(=O)NCC(C)C,active,685.8670000000002,1.1208000000000058,8.0,9.0,6.285000032587957
